X,Y,OBJECTID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,POSTAL_CODE,LATITUDE83,LONGITUDE83,HUC8_CODE,ACCURACY_VALUE,COLLECT_MTH_DESC,REF_POINT_DESC,CREATE_DATE,UPDATE_DATE,LAST_REPORTED_DATE,FAC_URL,PGM_SYS_ID,PGM_SYS_ACRNM,INTEREST_TYPE,PROGRAM_URL,PGM_REPORT_URL,PUBLIC_IND,ACTIVE_STATUS,FEDERAL_AGENCY_NAME,HUC_12,FEDERAL_LAND_IND,FED_FACILITY_CODE,EPA_REGION_CODE,KEY_FIELD
-76.261952117,39.4672272650001,1099,110009337592,BUSH VALLEY LANDFILL,BUSH RD POB 246,ABINGDON,HARFORD,24025,MD,21009,39.467219,-76.26195,02060003,,,,2002/03/01 04:04:04+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009337592,MDD980504195,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSMDD980504195
-119.482914124,46.701105544,1100,110070525933,USDOE HANFORD SITE,2440 STEVENS CENTER PL,RICHLAND,BENTON,53005,WA,99354,46.7011,-119.4829,17020016,,,,2002/02/28 16:44:11+00,2015/12/11 00:05:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070525933,WA2890090077,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,10,SEMSWA2890090077
-74.1147203039999,40.7377888820001,1101,110029379205,NJDEP @ SYNCON RESINS INC,77 JACOBUS AVE,KEARNY,HUDSON,34017,NJ,07032    ,40.737781,-74.114719,02030103,,,,2002/01/28 22:03:55+00,2015/12/11 00:04:41+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110029379205,NJD064263817,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD064263817
-105.201270412,39.9503100970001,1102,110001389934,BOULDER LANDFILL,1600 S 66TH ST,BOULDER,BOULDER,08013,CO,80303,39.950304,-105.20126,10190005,,,,2002/01/28 23:46:28+00,2015/12/11 00:05:40+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001389934,COD980499255,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSCOD980499255
-71.688400926,42.8418090530001,1103,110009259364,SAVAGE MUNICIPAL WATER SUPPLY,ELM ST (ROUTE 101A),MILFORD,HILLS,33011,NH,03055,42.8418,-71.6884,01070006,,,,2002/02/28 13:12:59+00,2015/12/11 00:05:59+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009259364,NHD980671002,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSNHD980671002
-71.29346974,41.5644585530001,1104,110059712583,U.S. NAVY NAVAL STATION NEWPORT,1 SIMONPIETRI DRIVE,NEWPORT,NEWPORT,44005,RI,02841,41.56445,-71.293469,01090004,,,,2002/02/28 21:26:25+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110059712583,RI6170085470,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,01,SEMSRI6170085470
-120.586712692,36.3216736540001,1105,110009333104,ATLAS ASBESTOS MINE,LOS GATOS CREEK ROAD NORTHWEST OF FRESNO,COALINGA,FRESNO,06019,CA,93210,36.321669,-120.5867,18030011,,,,2002/03/01 03:07:57+00,2015/12/11 00:05:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009333104,CAD980496863,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSCAD980496863
-86.290805566,43.200708105,1106,110000410788,KAYDON CORP.,2860 MCCRACKEN STREET,MUSKEGON,MUSKEGON,26121,MI,49441-3495,43.2007,-86.2908,04060101,,,,2002/01/28 23:07:32+00,2015/12/11 00:05:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000410788,MID006016703,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID006016703
-76.379170958,43.3605586140001,1107,110019416960,VOLNEY MUNICIPAL LANDFILL,SILK RD,VOLNEY,OSWEGO,36075,NY,13069,43.36055,-76.379169,04140203,,,,2002/02/28 19:54:21+00,2015/12/11 00:04:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110019416960,NYD980509376,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD980509376
-81.466669886,31.166116786,1108,110009277736,TERRY CREEK DREDGE SPOIL AREAS/HERCULES OUTFALL,ROUTE 17,BRUNSWICK,GLYNN,13127,GA,31520,31.166111,-81.466667,03070203,,,,2002/02/28 15:49:51+00,2015/12/11 00:05:29+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009277736,GAD982112658,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,PROPOSED FOR NPL,,,,N,04,SEMSGAD982112658
-74.5694409829999,39.477788966,1109,110009341774,POMONA OAKS RESIDENTIAL WELLS,ROUTES 575 & 30,GALLOWAY TOWNSHIP,ATLANTIC,34001,NJ,08240,39.477781,-74.569439,02040301,,,,2002/03/01 04:39:50+00,2015/12/11 00:04:34+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009341774,NJD980769350,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNJD980769350
-75.908335012,39.9958407880001,1110,110009308301,OLD WILMINGTON ROAD GW CONTAMINATION,OLD WILMINGTON ROAD,SADSBURYVILLE,CHESTER,42029,PA,19320,39.995833,-75.908333,02040205,,,,2002/02/28 20:59:53+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009308301,PAD981938939,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD981938939
-74.270328263,40.9690226060001,1111,110009341471,"W.R. GRACE & CO., INC./WAYNE INTERIM STORAGE SITE (USDOE)",868 BLACK OAK RIDGE ROAD,WAYNE,PASSAIC,34031,NJ,07470,40.969014,-74.270327,02030103,,,,2002/03/01 04:36:57+00,2015/12/11 00:04:31+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009341471,NJ1891837980,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,Y,02,SEMSNJ1891837980
-119.450014035,45.836116862,1112,110014262715,US ARMY UMATILLA CHEMICAL DEPOT,CEDAR ST,HERMISTON,UMATILLA,41059,OR,97838,45.836111,-119.45,17070101,,,,2002/02/28 20:33:26+00,2015/12/11 00:05:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014262715,OR6213820917,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,10,SEMSOR6213820917
-92.8333405229999,45.000007677,1113,110009293264,BAYTOWN TOWNSHIP GROUND WATER PLUME,35TH STREET  N,BAYTOWN TOWNSHIP,WASHINGTON,27163,MN,55042,45,-92.833333,07030005,,,,2002/02/28 18:31:10+00,2015/12/11 00:05:02+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009293264,MND982425209,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMND982425209
-82.528361452,35.462378759,1114,110000700983,BLUE RIDGE PLATING COMPANY,171 GLENN BRIDGE RD,ARDEN,BUNCOMBE,37021,NC,28704,35.462372,-82.528358,06010105,,,,2005/05/24 16:29:04+00,2015/12/11 00:04:59+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000700983,NCD044447589,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,04,SEMSNCD044447589
-76.015557679,40.967785973,1115,110064215255,VALMONT TCE SITE   (FORMER - VALMONT INDUSTRIAL PARK),DEER RUN ROAD,WEST HAZLETON,LUZERNE,42079,PA,18201,40.967778,-76.015556,02050107,,,,2003/04/01 17:00:00+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064215255,PAD982363970,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD982363970
-112.548254739,45.991346836,1116,110004002249,MONTANA POLE AND TREATING,202 W GREENWOOD,BUTTE,SILVER BOW,30093,MT,59701-5234,45.99134,-112.548242,17010201,,,,2002/01/28 20:06:51+00,2015/12/11 00:05:42+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110004002249,MTD006230635,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,08,SEMSMTD006230635
-74.568051585,40.402789539,1117,110014602821,SOUTH BRUNSWICK LANDFILL,NEW ROAD,SOUTH BRUNSWICK,MIDDLESEX,34023,NJ,08810,40.402781,-74.56805,02030105,,,,2002/02/28 19:29:10+00,2015/12/11 00:00:46+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014602821,NJD980530679,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNJD980530679
-96.79587757,43.545288127,1118,110004944179,MAGELLAN PIPELINE COMPANY LP,5300 WEST 12TH STREET,SIOUX FALLS,MINNEHAHA,46099,SD,57107-0549,43.545281,-96.795869,10170203,,,,2002/01/28 18:30:32+00,2015/12/11 00:05:20+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110004944179,SDD000823559,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,08,SEMSSDD000823559
-75.624170722,39.704726597,1119,110009328325,"KOPPERS CO., INC. (NEWPORT PLANT)",FOOT OF LINDBURG ST,NEWPORT,NEW CASTLE,10003,DE,19804,39.704719,-75.624169,02040205,,,,2002/03/01 01:58:17+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009328325,DED980552244,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSDED980552244
-74.358332317,40.4455694050001,1120,110009324383,SAYREVILLE LANDFILL,JERNEES MILL RD,SAYREVILLE,MIDDLESEX,34023,NJ,08872,40.445561,-74.358331,02030105,,,,2002/03/01 00:52:35+00,2015/12/11 00:00:30+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009324383,NJD980505754,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNJD980505754
-89.372504536,35.0836163290001,1121,110009331179,CHEMET CO.,HIGHWAY 57 EAST,MOSCOW,FAYETTE,47047,TN,38057,35.08361,-89.372499,08010210,,,,2002/03/01 02:40:20+00,2015/12/11 00:04:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009331179,TND987768546,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSTND987768546
-119.660513405,36.7647328580001,1122,110002634828,T H AGRICULTURE & NUTRITION CO  INC,7183 EAST MCKINLEY AVENUE,FRESNO,FRESNO,06019,CA,93727-9707,36.764728,-119.660501,18030012,,,,2002/01/28 18:48:57+00,2015/12/11 00:05:29+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002634828,CAD009106220,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,09,SEMSCAD009106220
-118.171262572,33.985421946,1123,110002671378,PEMACO INC,5050 EAST SLAUSON AVE,MAYWOOD,LOS ANGELES,06037,CA,90270-3004,33.985417,-118.17125,18070105,,,,2002/01/28 22:33:12+00,2015/12/11 00:05:48+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002671378,CAD980737092,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,09,SEMSCAD980737092
-76.84500252,38.6980639230001,1124,110022387816,BRANDYWINE DRMO,BRANDYWINE ROAD AND CHERRY TREE CROSSING,BRANDYWINE,PRINCE GEORGE'S,24033,MD,20613,38.698056,-76.845,02070011,,,,2002/02/28 16:42:47+00,2015/12/11 00:04:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022387816,MD9570024803,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,03,SEMSMD9570024803
-74.2125018259999,40.788197687,1125,110007936047,USEPA - GLEN RIDGE RADIUM SUPER FUND,MIDLAND AND CARTARET STREETS,GLEN RIDGE,ESSEX,34013,NJ,07028,40.788189,-74.2125,02030103,,,,2002/02/28 13:20:11+00,2015/12/11 00:04:41+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007936047,NJD980785646,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,02,SEMSNJD980785646
-106.029055917,38.554019741,1126,110009270396,SMELTERTOWN SITE,9000 COUNTY ROAD #152,SALIDA,CHAFFEE,08015,CO,81201,38.554014,-106.029046,11020001,,,,2002/02/28 15:14:21+00,2015/12/11 00:05:45+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009270396,COD983769738,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,PROPOSED FOR NPL,,,,N,08,SEMSCOD983769738
-86.764505243,39.284907215,1127,110056340348,FRANKLIN STREET GROUNDWATER CONTAMINATION,INTERSECTION OF S. MONTGOMERY STREET AND W.,SPENCER,OWEN,18119,IN,47460,39.2849,-86.7645,05120202,,,,2018/04/26 00:00:00+00,2018/06/18 12:18:07+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110056340348,INN000510959,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSINN000510959
-88.1787059929999,41.8326078100001,1128,110009283293,DUPAGE COUNTY LANDFILL/BLACKWELL FOREST PRESERVE,ROUTE 56,WARRENVILLE,DU PAGE,17043,IL,60555,41.8326,-88.1787,07120004,,,,2002/02/28 17:10:18+00,2020/09/23 17:31:54+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009283293,ILD980606305,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSILD980606305
-73.870401438,41.274507989,1129,110070224731,MAGNA METALS,510 FURNACE DOCK ROAD,CORTLANDT MANOR,WESTCHESTER,36119,NY,10567,41.2745,-73.8704,02030101,,,,2019/02/28 00:00:00+00,2019/09/16 11:37:28+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070224731,NYD001394881,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD001394881
-88.192406273,41.864308017,1130,110009326719,KERR-MCGEE (SEWAGE TREATMENT PLANT),59TH ST & ROOSEVELT RD,WEST CHICAGO,DU PAGE,17043,IL,60185,41.8643,-88.1924,07120004,,,,2002/03/01 01:34:18+00,2015/12/11 00:04:54+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009326719,ILD980824031,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,05,SEMSILD980824031
-73.734140585,40.782369197,1131,110004356802,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,110 CUTTER MILL RD,GREAT NECK,NASSAU,36059,NY,11021-3103,40.782361,-73.734139,02030201,,,,2002/03/01 04:47:14+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110004356802,NYD047650197,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNYD047650197
-71.265269749,42.583339365,1132,110024291899,IRON HORSE PARK SUPERFUND SITE,HIGH STREET ( 553-ACRE INDUSTRIAL COMPLEX),BILLERICA,MIDDLESEX,25017,MA,01821,42.583331,-71.265269,01070006,,,,2002/03/01 01:10:22+00,2015/12/11 00:05:59+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110024291899,MAD051787323,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,01,SEMSMAD051787323
-97.857783212,38.0635092480001,1133,110064155569,OBEE ROAD,OBEE RD,HUTCHINSON,RENO,20155,KS,67501,38.063503,-97.857775,11030011,,,,2002/02/28 17:34:46+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064155569,KSD980631766,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,07,SEMSKSD980631766
-75.034701824,39.9886084710001,1134,110007923783,SWOPE OIL & CHEMICAL CO.,8281 NATIONAL HWY,PENNSAUKEN,CAMDEN,34007,NJ,081101401,39.9886,-75.0347,02040202,,,,2002/01/28 23:17:40+00,2015/12/11 00:04:37+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007923783,NJD041743220,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSNJD041743220
-120.918113069,37.7169548260001,1135,110000610394,U.S. ARMY RIVERBANK ARMY AMMUNITION PLANT,5300 CLAUS ROAD,RIVERBANK,STANISLAUS,06099,CA,95367,37.71695,-120.9181,18040002,,,,2002/01/28 18:46:26+00,2015/12/11 00:04:51+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000610394,CA7210020759,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,Y,09,SEMSCA7210020759
-84.964005008,45.376008486,1136,110001441299,PMC GROUNDWATER,200 W LAKE,PETOSKEY,EMMET,26047,MI,49770-2367,45.376,-84.964,04060105,,,,2002/01/28 18:35:31+00,2015/12/11 00:05:32+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001441299,MID006013049,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID006013049
-86.1852241879999,42.820427022,1137,110009291989,SOUTHWEST OTTAWA COUNTY LANDFILL,2901 N 160TH AVE,PARK TOWNSHIP,OTTAWA,26139,MI,49424,42.820419,-86.185219,04050002,,,,2002/02/28 18:17:10+00,2015/12/11 00:04:43+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009291989,MID980608780,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID980608780
-79.749442344,40.6772274030001,1138,110009258873,HRANICA LANDFILL,HRANICA DRIVE,SARVER,BUTLER,42019,PA,16055,40.677219,-79.749439,05010009,,,,2002/02/28 12:03:49+00,2015/12/11 00:04:31+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009258873,PAD980508618,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,03,SEMSPAD980508618
-75.3822242699999,40.251952488,1139,110009307785,SALFORD QUARRY,610 QUARRY ROAD,HARLEYSVILLE,MONTGOMERY,42091,PA,19438,40.251944,-75.382222,02040203,,,,2002/02/28 20:53:17+00,2015/12/11 00:04:35+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009307785,PAD980693204,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD980693204
-65.9014156229999,18.0056137510001,1140,110022814114,MAUNABO URBANO PUBLIC WELLS,"STATE ROAD #3, KM 110.2",MAUNABO,MAUNABO,72095,PR,00707,18.005611,-65.901417,21010005,,,,2006/05/22 18:54:34+00,2015/12/11 00:04:42+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022814114,PRN000205831,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSPRN000205831
-66.59009868,18.4292026430001,1141,110000580443,PFIZER PHARMACEUTICALS - ARECIBO,PR-2 KM 60.0,ARECIBO,ARECIBO,72013,PR,00612,18.4292,-66.5901,21010002,,,,2002/02/28 21:23:49+00,2015/12/11 00:00:27+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000580443,PRD980301154,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,02,SEMSPRD980301154
-76.376390983,41.0152863600001,1142,110013798159,SAFETY LIGHT CORPORATION,4150 A. OLD BERWICK ROAD,BLOOMSBURG,COLUMBIA,42037,PA,17815-3413,41.015278,-76.376389,02050107,,,,2004/12/14 08:13:37+00,2015/12/11 00:04:37+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013798159,PAD987295276,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,03,SEMSPAD987295276
-121.552513143,39.4830660440001,1143,110009268167,WESTERN PACIFIC RAILROAD CO.,SEC 19 T19N R4E 2 MI S OF,OROVILLE,BUTTE,06007,CA,95965,39.483061,-121.5525,18020106,,,,2002/02/28 14:02:01+00,2015/12/11 00:05:38+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009268167,CAD980894679,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,09,SEMSCAD980894679
-84.7677051489999,42.7547082290001,1144,110009261538,"PARSONS CHEMICAL WORKS, INC.",BOX 146 RFD,GRAND LEDGE,EATON,26045,MI,48837-0146,42.7547,-84.7677,04050004,,,,2002/02/28 13:27:08+00,2015/12/11 00:05:31+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009261538,MID980476907,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSMID980476907
-82.501504063,34.971906399,1145,110009311182,ROCHESTER PROPERTY,JCT LEDBETTER & WHITE HORSE ROAD,TRAVELERS REST,GREENVILLE,45045,SC,29690,34.9719,-82.5015,03050109,,,,2002/02/28 21:42:14+00,2015/12/11 00:05:05+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110009311182,SCD980840698,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,DELETED FROM THE FINAL NPL,,,,N,04,SEMSSCD980840698
-102.233678046,31.9063553410001,1146,110025212945,MIDESSA GROUND WATER PLUME,4220 SOUTH COUNTY ROAD 1290,ODESSA,ECTOR,48135,TX,79765-9505,31.90635,-102.233669,12080005,,,,2007/10/23 20:22:35+00,2015/12/11 00:05:07+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110025212945,TXN000606668,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,06,SEMSTXN000606668
-87.408616278,41.622788788,1147,110003090333,MIDCO II,5900 INDUSTRIAL HWY,GARY,LAKE,18089,IN,46406,41.622781,-87.408611,04040001,,,,2002/01/28 19:42:04+00,2015/12/11 00:04:50+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110003090333,IND980679559,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSIND980679559
-89.023617595,42.702789221,1148,110038091043,JANESVILLE CITY/ROCK COUNTY LANDFILL,525 BLACK BRIDGE RD,JANESVILLE,ROCK,55105,WI,53548-2928,42.702781,-89.023611,07090001,,,,2002/02/28 23:36:20+00,2015/12/11 00:04:54+00,,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038091043,WID980614044,SEMS,SUPERFUND NPL,http://www.epa.gov/superfund/action/law/cercla.htm,no data yet,Y,CURRENTLY ON THE FINAL NPL,,,,N,05,SEMSWID980614044
